x,y,z,timestamp
0.55,0.06,-0.24,2025-09-26 17:17:07.339
0.55,0.12,-0.24,2025-09-26 17:17:07.383
0.55,0.06,-0.24,2025-09-26 17:17:07.598
0.55,0.12,-0.24,2025-09-26 17:17:07.908
0.55,0.06,-0.24,2025-09-26 17:17:07.935
0.49,0.12,-0.24,2025-09-26 17:17:08.209
0.55,0.12,-0.24,2025-09-26 17:17:08.514
0.55,0.12,-0.24,2025-09-26 17:17:08.539
0.55,0.12,-0.24,2025-09-26 17:17:08.827
0.55,0.12,-0.24,2025-09-26 17:17:09.131
0.55,0.12,-0.24,2025-09-26 17:17:09.194
0.55,0.06,-0.24,2025-09-26 17:17:09.437
0.55,0.06,-0.18,2025-09-26 17:17:09.923
0.49,0.12,-0.24,2025-09-26 17:17:10.026
0.55,0.06,-0.24,2025-09-26 17:17:10.195
0.55,0.06,-0.24,2025-09-26 17:17:10.384
0.55,0.12,-0.18,2025-09-26 17:17:10.423
0.55,0.12,-0.24,2025-09-26 17:17:10.993
0.55,0.12,-0.24,2025-09-26 17:17:11.053
0.55,0.06,-0.18,2025-09-26 17:17:11.103
0.49,0.06,-0.18,2025-09-26 17:17:11.281
0.55,0.06,-0.24,2025-09-26 17:17:11.594
0.55,0.12,-0.24,2025-09-26 17:17:11.634
0.55,0.06,-0.24,2025-09-26 17:17:11.945
0.55,0.12,-0.18,2025-09-26 17:17:12.212
0.55,0.06,-0.24,2025-09-26 17:17:12.280
0.55,0.06,-0.24,2025-09-26 17:17:12.775
0.55,0.06,-0.24,2025-09-26 17:17:12.802
0.55,0.12,-0.24,2025-09-26 17:17:12.925
0.61,0.06,-0.18,2025-09-26 17:17:12.954
0.49,0.18,-0.24,2025-09-26 17:17:13.284
0.61,0.12,-0.24,2025-09-26 17:17:13.584
0.55,0.06,-0.24,2025-09-26 17:17:13.611
0.55,0.12,-0.18,2025-09-26 17:17:13.842
0.55,0.12,-0.24,2025-09-26 17:17:14.199
0.49,0.12,-0.24,2025-09-26 17:17:14.226
0.55,0.12,-0.24,2025-09-26 17:17:14.463
0.55,0.06,-0.24,2025-09-26 17:17:14.812
0.55,0.06,-0.24,2025-09-26 17:17:14.843
0.55,0.06,-0.24,2025-09-26 17:17:15.085
0.49,0.12,-0.24,2025-09-26 17:17:15.377
0.55,0.12,-0.24,2025-09-26 17:17:15.403
0.61,0.12,-0.24,2025-09-26 17:17:15.681
0.49,0.12,-0.24,2025-09-26 17:17:15.992
0.55,0.06,-0.24,2025-09-26 17:17:16.026
0.55,0.06,-0.24,2025-09-26 17:17:16.361
0.55,0.06,-0.24,2025-09-26 17:17:16.607
0.55,0.12,-0.24,2025-09-26 17:17:16.636
0.55,0.12,-0.24,2025-09-26 17:17:16.997
0.55,0.12,-0.24,2025-09-26 17:17:17.259
0.55,0.12,-0.24,2025-09-26 17:17:17.298
0.55,0.06,-0.24,2025-09-26 17:17:17.544
0.55,0.06,-0.18,2025-09-26 17:17:17.884
0.55,0.12,-0.24,2025-09-26 17:17:17.910
0.49,0.12,-0.24,2025-09-26 17:17:18.246
0.55,0.06,-0.24,2025-09-26 17:17:18.504
0.49,0.12,-0.24,2025-09-26 17:17:18.529
0.55,0.12,-0.24,2025-09-26 17:17:18.907
0.55,0.06,-0.18,2025-09-26 17:17:18.937
0.49,0.06,-0.24,2025-09-26 17:17:19.164
0.55,0.12,-0.18,2025-09-26 17:17:19.525
0.55,0.06,-0.24,2025-09-26 17:17:19.558
0.55,0.12,-0.24,2025-09-26 17:17:19.778
0.55,0.06,-0.24,2025-09-26 17:17:20.086
0.55,0.12,-0.24,2025-09-26 17:17:20.156
0.55,0.06,-0.18,2025-09-26 17:17:20.445
0.55,0.12,-0.18,2025-09-26 17:17:20.704
0.55,0.06,-0.18,2025-09-26 17:17:20.728
0.49,0.12,-0.24,2025-09-26 17:17:21.079
0.49,0.06,-0.24,2025-09-26 17:17:21.375
0.55,0.06,-0.24,2025-09-26 17:17:21.402
0.55,0.12,-0.18,2025-09-26 17:17:21.627
0.55,0.12,-0.24,2025-09-26 17:17:21.981
0.49,0.06,-0.24,2025-09-26 17:17:22.008
0.55,0.12,-0.24,2025-09-26 17:17:22.236
0.55,0.06,-0.24,2025-09-26 17:17:22.543
0.55,0.06,-0.24,2025-09-26 17:17:22.576
0.55,0.06,-0.18,2025-09-26 17:17:22.901
0.55,0.06,-0.24,2025-09-26 17:17:23.208
0.55,0.12,-0.24,2025-09-26 17:17:23.235
0.55,0.06,-0.24,2025-09-26 17:17:23.464
0.55,0.12,-0.24,2025-09-26 17:17:23.929
0.55,0.12,-0.24,2025-09-26 17:17:23.955
0.55,0.06,-0.24,2025-09-26 17:17:24.081
0.55,0.12,-0.24,2025-09-26 17:17:24.512
0.55,0.12,-0.24,2025-09-26 17:17:24.636
0.55,0.12,-0.24,2025-09-26 17:17:24.782
0.55,0.12,-0.18,2025-09-26 17:17:25.229
0.49,0.12,-0.24,2025-09-26 17:17:25.277
0.55,0.12,-0.24,2025-09-26 17:17:25.511
0.55,0.12,-0.24,2025-09-26 17:17:25.533
0.55,0.06,-0.24,2025-09-26 17:17:26.086
0.55,0.12,-0.18,2025-09-26 17:17:26.111
0.49,0.12,-0.18,2025-09-26 17:17:26.383
0.55,0.06,-0.18,2025-09-26 17:17:26.407
0.55,0.06,-0.24,2025-09-26 17:17:26.641
0.55,0.12,-0.24,2025-09-26 17:17:26.676
0.55,0.12,-0.24,2025-09-26 17:17:27.028
0.55,0.12,-0.24,2025-09-26 17:17:27.260
0.55,0.06,-0.24,2025-09-26 17:17:27.284
0.55,0.12,-0.24,2025-09-26 17:17:27.614
0.49,0.12,-0.18,2025-09-26 17:17:27.925
0.55,0.12,-0.24,2025-09-26 17:17:27.950
0.49,0.06,-0.24,2025-09-26 17:17:28.177
0.55,0.12,-0.24,2025-09-26 17:17:28.484
0.49,0.06,-0.24,2025-09-26 17:17:28.508
0.49,0.06,-0.24,2025-09-26 17:17:28.803
0.55,0.12,-0.18,2025-09-26 17:17:29.146
0.55,0.12,-0.18,2025-09-26 17:17:29.176
0.55,0.06,-0.18,2025-09-26 17:17:29.403
0.55,0.12,-0.24,2025-09-26 17:17:29.710
0.55,0.12,-0.24,2025-09-26 17:17:29.735
0.55,0.06,-0.24,2025-09-26 17:17:30.096
0.55,0.12,-0.24,2025-09-26 17:17:30.328
0.55,0.12,-0.24,2025-09-26 17:17:30.355
0.55,0.12,-0.24,2025-09-26 17:17:30.635
0.55,0.12,-0.24,2025-09-26 17:17:30.942
0.55,0.06,-0.24,2025-09-26 17:17:30.976
0.55,0.12,-0.24,2025-09-26 17:17:31.246
0.55,0.12,-0.24,2025-09-26 17:17:31.556
0.55,0.06,-0.24,2025-09-26 17:17:31.581
0.55,0.12,-0.24,2025-09-26 17:17:31.863
0.55,0.12,-0.24,2025-09-26 17:17:32.326
0.55,0.12,-0.24,2025-09-26 17:17:32.353
0.55,0.12,-0.24,2025-09-26 17:17:32.476
0.55,0.12,-0.24,2025-09-26 17:17:32.843
0.67,0.06,-0.24,2025-09-26 17:17:32.876
0.55,0.12,-0.24,2025-09-26 17:17:33.103
0.55,0.06,-0.24,2025-09-26 17:17:33.551
0.49,0.06,-0.24,2025-09-26 17:17:33.577
0.55,0.12,-0.24,2025-09-26 17:17:33.806
0.55,0.12,-0.24,2025-09-26 17:17:33.832
0.55,0.06,-0.24,2025-09-26 17:17:34.177
0.55,0.06,-0.24,2025-09-26 17:17:34.476
0.55,0.06,-0.24,2025-09-26 17:17:34.511
0.49,0.06,-0.24,2025-09-26 17:17:34.779
0.55,0.12,-0.24,2025-09-26 17:17:35.058
0.55,0.12,-0.24,2025-09-26 17:17:35.180
0.55,0.12,-0.24,2025-09-26 17:17:35.344
0.61,0.12,-0.24,2025-09-26 17:17:35.665
0.55,0.06,-0.24,2025-09-26 17:17:35.755
0.55,0.12,-0.24,2025-09-26 17:17:35.960
0.55,0.06,-0.24,2025-09-26 17:17:36.275
0.55,0.12,-0.24,2025-09-26 17:17:36.304
0.55,0.12,-0.24,2025-09-26 17:17:36.576
0.55,0.12,-0.18,2025-09-26 17:17:36.888
0.49,0.06,-0.24,2025-09-26 17:17:36.913
0.55,0.12,-0.24,2025-09-26 17:17:37.207
0.55,0.12,-0.24,2025-09-26 17:17:37.508
0.55,0.06,-0.24,2025-09-26 17:17:37.536
0.55,0.06,-0.24,2025-09-26 17:17:37.804
0.55,0.06,-0.24,2025-09-26 17:17:38.107
0.55,0.12,-0.24,2025-09-26 17:17:38.261
0.55,0.06,-0.24,2025-09-26 17:17:38.425
0.49,0.12,-0.24,2025-09-26 17:17:38.725
0.55,0.06,-0.24,2025-09-26 17:17:38.750
0.55,0.12,-0.24,2025-09-26 17:17:39.081
0.55,0.06,-0.24,2025-09-26 17:17:39.388
0.55,0.06,-0.24,2025-09-26 17:17:39.413
0.55,0.12,-0.24,2025-09-26 17:17:39.687
0.55,0.12,-0.24,2025-09-26 17:17:39.935
0.55,0.12,-0.24,2025-09-26 17:17:40.433
0.55,0.12,-0.24,2025-09-26 17:17:40.457
0.55,0.12,-0.24,2025-09-26 17:17:40.490
0.49,0.06,-0.24,2025-09-26 17:17:40.792
0.61,0.18,-0.18,2025-09-26 17:17:40.826
0.55,0.06,-0.24,2025-09-26 17:17:41.053
0.49,0.12,-0.24,2025-09-26 17:17:41.384
0.55,0.12,-0.24,2025-09-26 17:17:41.407
0.55,0.06,-0.24,2025-09-26 17:17:41.745
0.49,0.12,-0.24,2025-09-26 17:17:41.999
0.55,0.12,-0.24,2025-09-26 17:17:42.027
0.55,0.06,-0.24,2025-09-26 17:17:42.362
0.55,0.06,-0.24,2025-09-26 17:17:42.664
0.55,0.06,-0.24,2025-09-26 17:17:42.689
0.55,0.12,-0.24,2025-09-26 17:17:42.925
0.55,0.12,-0.24,2025-09-26 17:17:43.530
0.55,0.12,-0.24,2025-09-26 17:17:43.591
0.55,0.12,-0.24,2025-09-26 17:17:43.629
0.49,0.06,-0.24,2025-09-26 17:17:43.851
0.55,0.06,-0.24,2025-09-26 17:17:43.875
0.55,0.06,-0.24,2025-09-26 17:17:44.251
0.55,0.12,-0.24,2025-09-26 17:17:44.455
0.49,0.06,-0.24,2025-09-26 17:17:44.480
0.55,0.12,-0.24,2025-09-26 17:17:44.825
0.55,0.06,-0.18,2025-09-26 17:17:45.128
0.55,0.12,-0.24,2025-09-26 17:17:45.156
0.55,0.12,-0.24,2025-09-26 17:17:45.377
0.55,0.06,-0.24,2025-09-26 17:17:45.688
0.55,0.06,-0.24,2025-09-26 17:17:45.714
0.49,0.12,-0.24,2025-09-26 17:17:46.044
0.55,0.12,-0.24,2025-09-26 17:17:46.352
0.55,0.12,-0.24,2025-09-26 17:17:46.382
0.49,0.12,-0.24,2025-09-26 17:17:46.610
0.55,0.12,-0.24,2025-09-26 17:17:46.983
0.61,0.06,-0.24,2025-09-26 17:17:47.013
0.49,0.12,-0.24,2025-09-26 17:17:47.227
0.55,0.12,-0.24,2025-09-26 17:17:47.533
0.55,0.06,-0.24,2025-09-26 17:17:47.556
0.55,0.12,-0.24,2025-09-26 17:17:47.851
0.55,0.12,-0.24,2025-09-26 17:17:48.144
0.49,0.06,-0.24,2025-09-26 17:17:48.179
0.55,0.12,-0.24,2025-09-26 17:17:48.609
0.49,0.06,-0.24,2025-09-26 17:17:48.928
0.49,0.06,-0.18,2025-09-26 17:17:48.952
0.55,0.06,-0.18,2025-09-26 17:17:49.181
0.55,0.06,-0.24,2025-09-26 17:17:49.209
0.55,0.06,-0.18,2025-09-26 17:17:49.528
0.55,0.12,-0.24,2025-09-26 17:17:49.804
0.55,0.06,-0.24,2025-09-26 17:17:49.826
0.55,0.12,-0.24,2025-09-26 17:17:50.093
0.55,0.12,-0.24,2025-09-26 17:17:50.448
0.55,0.06,-0.24,2025-09-26 17:17:50.478
0.55,0.12,-0.24,2025-09-26 17:17:50.733
0.49,0.06,-0.24,2025-09-26 17:17:51.091
0.55,0.06,-0.24,2025-09-26 17:17:51.128
0.43,0.12,-0.24,2025-09-26 17:17:51.325
0.55,0.12,-0.18,2025-09-26 17:17:51.713
0.55,0.12,-0.24,2025-09-26 17:17:51.754
0.55,0.12,-0.24,2025-09-26 17:17:51.936
0.49,0.06,-0.24,2025-09-26 17:17:52.301
0.55,0.12,-0.18,2025-09-26 17:17:52.329
0.55,0.12,-0.24,2025-09-26 17:17:52.555
0.55,0.06,-0.24,2025-09-26 17:17:52.905
0.55,0.12,-0.24,2025-09-26 17:17:52.932
0.49,0.12,-0.24,2025-09-26 17:17:53.202
0.61,0.06,-0.24,2025-09-26 17:17:53.529
0.55,0.12,-0.24,2025-09-26 17:17:53.552
0.55,0.12,-0.24,2025-09-26 17:17:53.929
0.55,0.06,-0.24,2025-09-26 17:17:54.247
0.49,0.06,-0.18,2025-09-26 17:17:54.278
0.55,0.12,-0.24,2025-09-26 17:17:54.595
0.55,0.12,-0.24,2025-09-26 17:17:54.661
0.55,0.12,-0.18,2025-09-26 17:17:54.850
0.55,0.06,-0.24,2025-09-26 17:17:54.880
0.49,0.12,-0.24,2025-09-26 17:17:55.310
0.55,0.06,-0.24,2025-09-26 17:17:55.356
0.55,0.12,-0.24,2025-09-26 17:17:55.693
0.55,0.12,-0.31,2025-09-26 17:17:55.932
0.55,0.06,-0.24,2025-09-26 17:17:55.957
0.49,0.12,-0.24,2025-09-26 17:17:56.335
0.49,0.12,-0.18,2025-09-26 17:17:56.362
0.55,0.06,-0.24,2025-09-26 17:17:56.643
0.55,0.12,-0.24,2025-09-26 17:17:57.007
0.55,0.06,-0.24,2025-09-26 17:17:57.065
0.55,0.06,-0.18,2025-09-26 17:17:57.260
0.49,0.06,-0.24,2025-09-26 17:17:57.632
0.55,0.12,-0.24,2025-09-26 17:17:57.677
0.55,0.12,-0.24,2025-09-26 17:17:57.878
0.49,0.12,-0.24,2025-09-26 17:17:58.231
0.55,0.06,-0.18,2025-09-26 17:17:58.256
0.55,0.12,-0.24,2025-09-26 17:17:58.498
0.55,0.06,-0.24,2025-09-26 17:17:58.792
0.55,0.12,-0.24,2025-09-26 17:17:58.826
0.55,0.06,-0.24,2025-09-26 17:17:59.163
0.55,0.06,-0.24,2025-09-26 17:17:59.464
0.55,0.06,-0.24,2025-09-26 17:17:59.539
0.55,0.12,-0.24,2025-09-26 17:17:59.739
0.55,0.06,-0.24,2025-09-26 17:18:00.244
0.55,0.06,-0.18,2025-09-26 17:18:00.276
0.55,0.12,-0.24,2025-09-26 17:18:00.347
0.55,0.06,-0.24,2025-09-26 17:18:00.701
0.55,0.06,-0.24,2025-09-26 17:18:00.733
0.55,0.06,-0.24,2025-09-26 17:18:00.942
0.61,0.12,-0.24,2025-09-26 17:18:01.301
0.55,0.06,-0.24,2025-09-26 17:18:01.334
0.55,0.12,-0.24,2025-09-26 17:18:01.627
0.55,0.12,-0.24,2025-09-26 17:18:01.925
0.55,0.06,-0.24,2025-09-26 17:18:01.950
0.49,0.12,-0.24,2025-09-26 17:18:02.734
0.55,0.12,-0.24,2025-09-26 17:18:02.760
0.55,0.12,-0.24,2025-09-26 17:18:02.785
0.55,0.12,-0.24,2025-09-26 17:18:02.809
0.55,0.12,-0.24,2025-09-26 17:18:03.153
0.55,0.12,-0.24,2025-09-26 17:18:03.207
0.55,0.12,-0.24,2025-09-26 17:18:03.402
0.55,0.12,-0.24,2025-09-26 17:18:03.762
0.55,0.06,-0.24,2025-09-26 17:18:03.788
0.49,0.12,-0.24,2025-09-26 17:18:04.060
0.55,0.12,-0.18,2025-09-26 17:18:04.375
0.49,0.06,-0.24,2025-09-26 17:18:04.402
0.49,0.12,-0.31,2025-09-26 17:18:04.643
0.55,0.06,-0.24,2025-09-26 17:18:04.990
0.49,0.12,-0.24,2025-09-26 17:18:05.056
0.55,0.12,-0.24,2025-09-26 17:18:05.248
0.55,0.12,-0.24,2025-09-26 17:18:05.604
0.55,0.06,-0.24,2025-09-26 17:18:05.645
0.49,0.06,-0.24,2025-09-26 17:18:05.857
0.55,0.06,-0.18,2025-09-26 17:18:06.228
0.49,0.12,-0.24,2025-09-26 17:18:06.292
0.55,0.06,-0.24,2025-09-26 17:18:06.478
0.55,0.12,-0.24,2025-09-26 17:18:06.857
0.55,0.12,-0.24,2025-09-26 17:18:06.905
0.55,0.12,-0.24,2025-09-26 17:18:07.091
0.55,0.06,-0.18,2025-09-26 17:18:07.445
0.55,0.12,-0.24,2025-09-26 17:18:07.477
0.55,0.06,-0.18,2025-09-26 17:18:07.737
0.55,0.06,-0.24,2025-09-26 17:18:08.010
0.55,0.06,-0.24,2025-09-26 17:18:08.037
0.55,0.12,-0.24,2025-09-26 17:18:08.336
0.55,0.12,-0.18,2025-09-26 17:18:08.682
0.55,0.06,-0.24,2025-09-26 17:18:08.726
0.55,0.12,-0.24,2025-09-26 17:18:08.931
0.55,0.12,-0.24,2025-09-26 17:18:09.244
0.55,0.06,-0.24,2025-09-26 17:18:09.304
0.55,0.12,-0.24,2025-09-26 17:18:09.652
0.55,0.06,-0.24,2025-09-26 17:18:09.899
0.55,0.12,-0.24,2025-09-26 17:18:09.928
0.55,0.12,-0.18,2025-09-26 17:18:10.377
0.55,0.12,-0.24,2025-09-26 17:18:10.408
0.55,0.12,-0.24,2025-09-26 17:18:10.675
0.55,0.06,-0.24,2025-09-26 17:18:10.702
0.55,0.12,-0.24,2025-09-26 17:18:10.941
0.55,0.06,-0.24,2025-09-26 17:18:11.335
0.55,0.06,-0.24,2025-09-26 17:18:11.360
0.55,0.06,-0.24,2025-09-26 17:18:11.643
0.55,0.06,-0.24,2025-09-26 17:18:11.952
0.55,0.12,-0.24,2025-09-26 17:18:11.982
0.55,0.06,-0.24,2025-09-26 17:18:12.209
0.55,0.12,-0.18,2025-09-26 17:18:12.578
0.55,0.12,-0.24,2025-09-26 17:18:12.614
0.55,0.06,-0.24,2025-09-26 17:18:12.826
0.55,0.12,-0.24,2025-09-26 17:18:13.277
0.55,0.06,-0.24,2025-09-26 17:18:13.328
0.55,0.12,-0.24,2025-09-26 17:18:13.445
0.55,0.06,-0.24,2025-09-26 17:18:13.809
0.55,0.06,-0.18,2025-09-26 17:18:13.837
0.55,0.12,-0.24,2025-09-26 17:18:14.052
0.49,0.12,-0.24,2025-09-26 17:18:14.553
0.55,0.12,-0.24,2025-09-26 17:18:14.612
0.55,0.12,-0.24,2025-09-26 17:18:14.780
0.55,0.06,-0.24,2025-09-26 17:18:14.804
0.55,0.06,-0.24,2025-09-26 17:18:15.093
0.55,0.12,-0.24,2025-09-26 17:18:15.126
0.55,0.12,-0.24,2025-09-26 17:18:15.381
0.55,0.06,-0.18,2025-09-26 17:18:15.690
0.55,0.06,-0.24,2025-09-26 17:18:15.715
0.55,0.12,-0.24,2025-09-26 17:18:15.998
0.37,0.18,-0.31,2025-09-26 17:18:16.306
0.55,0.12,-0.24,2025-09-26 17:18:16.333
0.55,0.12,-0.24,2025-09-26 17:18:16.614
0.55,0.06,-0.24,2025-09-26 17:18:16.925
0.55,0.12,-0.24,2025-09-26 17:18:16.951
0.49,0.06,-0.24,2025-09-26 17:18:17.276
0.49,0.06,-0.24,2025-09-26 17:18:17.553
0.55,0.12,-0.24,2025-09-26 17:18:17.601
0.55,0.12,-0.18,2025-09-26 17:18:17.890
0.55,0.12,-0.24,2025-09-26 17:18:18.188
0.55,0.12,-0.24,2025-09-26 17:18:18.276
0.55,0.12,-0.24,2025-09-26 17:18:18.613
0.55,0.12,-0.24,2025-09-26 17:18:18.925
0.55,0.12,-0.24,2025-09-26 17:18:18.951
0.55,0.12,-0.24,2025-09-26 17:18:19.175
0.55,0.12,-0.24,2025-09-26 17:18:19.209
0.61,0.06,-0.24,2025-09-26 17:18:19.476
0.55,0.12,-0.24,2025-09-26 17:18:19.786
0.49,0.06,-0.24,2025-09-26 17:18:19.826
0.55,0.12,-0.18,2025-09-26 17:18:20.096
0.55,0.12,-0.24,2025-09-26 17:18:20.450
0.49,0.12,-0.24,2025-09-26 17:18:20.476
0.55,0.06,-0.24,2025-09-26 17:18:20.715
0.61,0.12,-0.24,2025-09-26 17:18:21.079
0.55,0.12,-0.24,2025-09-26 17:18:21.162
0.55,0.12,-0.24,2025-09-26 17:18:21.325
0.55,0.12,-0.24,2025-09-26 17:18:21.696
0.55,0.12,-0.24,2025-09-26 17:18:21.726
0.49,0.06,-0.24,2025-09-26 17:18:21.956
0.55,0.06,-0.24,2025-09-26 17:18:22.292
0.55,0.06,-0.18,2025-09-26 17:18:22.326
0.55,0.12,-0.24,2025-09-26 17:18:22.550
0.55,0.06,-0.24,2025-09-26 17:18:22.861
0.49,0.12,-0.24,2025-09-26 17:18:22.885
0.55,0.12,-0.24,2025-09-26 17:18:23.178
0.55,0.12,-0.24,2025-09-26 17:18:23.478
0.55,0.06,-0.24,2025-09-26 17:18:23.504
0.55,0.12,-0.18,2025-09-26 17:18:23.788
0.55,0.12,-0.24,2025-09-26 17:18:24.093
0.55,0.06,-0.24,2025-09-26 17:18:24.119
0.55,0.06,-0.24,2025-09-26 17:18:24.397
0.49,0.12,-0.24,2025-09-26 17:18:24.818
0.55,0.12,-0.24,2025-09-26 17:18:24.845
0.55,0.12,-0.24,2025-09-26 17:18:25.162
0.55,0.12,-0.18,2025-09-26 17:18:25.187
0.55,0.12,-0.24,2025-09-26 17:18:25.573
0.55,0.12,-0.24,2025-09-26 17:18:25.988
0.55,0.12,-0.24,2025-09-26 17:18:26.013
0.55,0.06,-0.24,2025-09-26 17:18:26.244
0.55,0.12,-0.24,2025-09-26 17:18:26.285
0.55,0.12,-0.24,2025-09-26 17:18:26.552
0.55,0.12,-0.24,2025-09-26 17:18:26.586
0.49,0.06,-0.24,2025-09-26 17:18:26.912
0.55,0.12,-0.24,2025-09-26 17:18:27.207
0.55,0.06,-0.24,2025-09-26 17:18:27.258
0.55,0.06,-0.24,2025-09-26 17:18:27.476
0.55,0.12,-0.24,2025-09-26 17:18:27.841
0.49,0.12,-0.24,2025-09-26 17:18:27.877
0.49,0.06,-0.24,2025-09-26 17:18:28.097
0.55,0.12,-0.24,2025-09-26 17:18:28.450
0.55,0.06,-0.24,2025-09-26 17:18:28.476
0.55,0.06,-0.24,2025-09-26 17:18:28.708
0.55,0.12,-0.24,2025-09-26 17:18:29.014
0.55,0.06,-0.24,2025-09-26 17:18:29.042
0.55,0.06,-0.24,2025-09-26 17:18:29.322
0.55,0.12,-0.18,2025-09-26 17:18:29.640
0.55,0.06,-0.24,2025-09-26 17:18:29.665
0.55,0.06,-0.24,2025-09-26 17:18:29.991
0.49,0.12,-0.24,2025-09-26 17:18:30.245
0.55,0.06,-0.24,2025-09-26 17:18:30.271
0.55,0.12,-0.24,2025-09-26 17:18:30.626
0.55,0.12,-0.18,2025-09-26 17:18:30.881
0.55,0.06,-0.24,2025-09-26 17:18:30.914
0.49,0.06,-0.24,2025-09-26 17:18:31.221
0.55,0.12,-0.24,2025-09-26 17:18:31.543
0.55,0.12,-0.24,2025-09-26 17:18:31.572
0.49,0.06,-0.24,2025-09-26 17:18:31.794
0.55,0.06,-0.24,2025-09-26 17:18:32.147
0.55,0.06,-0.24,2025-09-26 17:18:32.174
0.55,0.06,-0.24,2025-09-26 17:18:32.398
0.55,0.12,-0.24,2025-09-26 17:18:32.757
0.49,0.06,-0.24,2025-09-26 17:18:32.799
0.49,0.06,-0.24,2025-09-26 17:18:33.127
0.49,0.12,-0.24,2025-09-26 17:18:33.324
0.55,0.12,-0.24,2025-09-26 17:18:33.349
0.61,0.12,-0.24,2025-09-26 17:18:33.682
0.55,0.12,-0.24,2025-09-26 17:18:33.999
0.55,0.12,-0.24,2025-09-26 17:18:34.022
0.55,0.12,-0.24,2025-09-26 17:18:34.249
0.55,0.06,-0.24,2025-09-26 17:18:34.601
0.55,0.12,-0.24,2025-09-26 17:18:34.626
0.55,0.12,-0.24,2025-09-26 17:18:34.880
0.55,0.12,-0.24,2025-09-26 17:18:35.228
0.55,0.06,-0.24,2025-09-26 17:18:35.254
0.55,0.12,-0.24,2025-09-26 17:18:35.477
0.55,0.06,-0.24,2025-09-26 17:18:35.784
0.49,0.12,-0.24,2025-09-26 17:18:35.814
0.55,0.12,-0.24,2025-09-26 17:18:36.149
0.55,0.12,-0.24,2025-09-26 17:18:36.450
0.55,0.06,-0.24,2025-09-26 17:18:36.477
0.49,0.06,-0.24,2025-09-26 17:18:36.709
0.55,0.06,-0.24,2025-09-26 17:18:37.012
0.55,0.12,-0.24,2025-09-26 17:18:37.039
0.49,0.06,-0.24,2025-09-26 17:18:37.320
0.55,0.12,-0.24,2025-09-26 17:18:37.627
0.55,0.06,-0.24,2025-09-26 17:18:37.652
0.55,0.06,-0.24,2025-09-26 17:18:37.935
0.55,0.06,-0.24,2025-09-26 17:18:38.252
0.55,0.06,-0.18,2025-09-26 17:18:38.279
0.55,0.12,-0.18,2025-09-26 17:18:38.603
0.55,0.12,-0.24,2025-09-26 17:18:38.908
0.55,0.06,-0.24,2025-09-26 17:18:38.932
0.55,0.12,-0.24,2025-09-26 17:18:39.166
0.49,0.12,-0.24,2025-09-26 17:18:39.688
0.55,0.12,-0.18,2025-09-26 17:18:39.716
0.55,0.12,-0.24,2025-09-26 17:18:40.132
0.49,0.06,-0.24,2025-09-26 17:18:40.223
0.55,0.12,-0.24,2025-09-26 17:18:40.464
0.55,0.12,-0.24,2025-09-26 17:18:40.490
0.55,0.06,-0.24,2025-09-26 17:18:41.015
0.55,0.12,-0.24,2025-09-26 17:18:41.041
0.55,0.12,-0.24,2025-09-26 17:18:41.065
0.55,0.12,-0.24,2025-09-26 17:18:41.368
0.49,0.12,-0.18,2025-09-26 17:18:41.392
0.55,0.06,-0.24,2025-09-26 17:18:41.675
0.55,0.12,-0.24,2025-09-26 17:18:41.984
0.55,0.06,-0.24,2025-09-26 17:18:42.012
0.55,0.12,-0.24,2025-09-26 17:18:42.240
0.55,0.12,-0.24,2025-09-26 17:18:42.553
0.49,0.12,-0.24,2025-09-26 17:18:42.581
0.55,0.12,-0.24,2025-09-26 17:18:42.907
0.55,0.12,-0.24,2025-09-26 17:18:43.266
0.55,0.12,-0.24,2025-09-26 17:18:43.293
0.55,0.12,-0.18,2025-09-26 17:18:43.478
0.55,0.12,-0.24,2025-09-26 17:18:43.844
0.55,0.06,-0.24,2025-09-26 17:18:43.868
0.55,0.06,-0.24,2025-09-26 17:18:44.088
0.55,0.12,-0.24,2025-09-26 17:18:44.458
0.55,0.06,-0.24,2025-09-26 17:18:44.508
0.55,0.06,-0.24,2025-09-26 17:18:44.705
0.55,0.12,-0.24,2025-09-26 17:18:45.074
0.55,0.12,-0.24,2025-09-26 17:18:45.119
0.55,0.06,-0.24,2025-09-26 17:18:45.312
0.55,0.06,-0.24,2025-09-26 17:18:45.683
0.49,0.12,-0.24,2025-09-26 17:18:45.708
0.55,0.06,-0.24,2025-09-26 17:18:45.932
0.49,0.12,-0.24,2025-09-26 17:18:46.236
0.55,0.12,-0.24,2025-09-26 17:18:46.262
0.55,0.06,-0.24,2025-09-26 17:18:46.542
0.49,0.06,-0.24,2025-09-26 17:18:46.910
0.55,0.06,-0.24,2025-09-26 17:18:46.978
0.55,0.12,-0.24,2025-09-26 17:18:47.165
0.55,0.12,-0.24,2025-09-26 17:18:47.517
0.55,0.06,-0.24,2025-09-26 17:18:47.574
0.55,0.06,-0.18,2025-09-26 17:18:47.786
0.55,0.12,-0.24,2025-09-26 17:18:48.130
0.55,0.06,-0.24,2025-09-26 17:18:48.162
0.55,0.12,-0.24,2025-09-26 17:18:48.387
0.55,0.12,-0.24,2025-09-26 17:18:48.848
0.55,0.06,-0.24,2025-09-26 17:18:48.881
0.49,0.06,-0.24,2025-09-26 17:18:49.107
